row_kind,route_id,operation_shape,semantic_id,public_source,owning_package,value_kind,value_domain,omission_semantics,applicability,lifecycle,state_support,evidence_source,evidence_strength,current_projection,gap_or_non_claim
control,claude-code.headless,structured-run,control.reasoning-selection,ClaudeCodeRunProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-claude-agent,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-claude-agent/src/prepared_code/profile.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,claude-code.response-only,structured-run,control.reasoning-selection,ClaudeCodeResponseProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-claude-agent,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-claude-agent/src/prepared_response/profile.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,anthropic.messages,structured-run,control.reasoning-selection,AnthropicInferenceAttemptInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-anthropic,bounded-enum,portable reasoning plus qualified adaptive thinking,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-anthropic/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,anthropic.messages,interactive-session,control.reasoning-selection,AnthropicSessionProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-anthropic,bounded-enum,portable reasoning plus qualified adaptive thinking,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-anthropic/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,pi.sdk-sidecar,interactive-session,control.reasoning-selection,SessionOptions::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-pi,bounded-enum,off|minimal|low|medium|high for exact anthropic/claude-opus-4-5,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-runtime/src/session_options.rs; crates/swallowtail-adapter-pi/src/sidecar/reasoning.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,deepseek.continuation,structured-run,control.reasoning-selection,DeepSeekRunProfileInput::new; DeepSeekRunProfileInput::new_with_thinking_mode,swallowtail-runtime; swallowtail-adapter-deepseek,bounded-enum,route-qualified reasoning; adapter-local disabled-thinking dispatch mode is separate,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-deepseek/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,deepseek.continuation,interactive-session,control.reasoning-selection,DeepSeekSessionProfileInput::new,swallowtail-runtime; swallowtail-adapter-deepseek,bounded-enum,route-qualified reasoning; adapter-local disabled-thinking dispatch mode is separate,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-deepseek/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,antigravity.headless,structured-run,control.reasoning-selection,AntigravityHeadlessRunProfileInput::with_effort,swallowtail-runtime; swallowtail-adapter-antigravity,bounded-enum,low|medium|high,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-antigravity/src/prepared/run.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,gemini.live,realtime-media-session,control.reasoning-selection,GeminiLiveSessionProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-gemini,bounded-enum,route-qualified live reasoning values,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-gemini/src/prepared_live_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,kimi-code.acp,interactive-session,control.reasoning-selection,KimiSessionProfileInput::new; SessionOptions::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-kimi,bounded-enum,route-qualified reasoning setup; exact active acknowledgement is separate,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,kimi-code.local-server,structured-run,control.reasoning-selection,KimiLocalServerRunInput::with_reasoning,swallowtail-runtime; swallowtail-adapter-kimi,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi/src/local_server/structured/prepared.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,kimi-code.local-server,interactive-session,control.reasoning-selection,KimiLocalServerSessionInput::with_reasoning,swallowtail-runtime; swallowtail-adapter-kimi,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi/src/local_server/interactive.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,oh-my-pi.rpc,structured-run,control.reasoning-selection,OhMyPiRunProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-oh-my-pi,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-oh-my-pi/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,oh-my-pi.rpc,interactive-session,control.reasoning-selection,OhMyPiSessionProfileInput::new; SessionOptions::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-oh-my-pi,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-oh-my-pi/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,ollama.attached,structured-run,control.reasoning-selection,OllamaInferenceAttemptInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-ollama,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-ollama/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,ollama.attached,interactive-session,control.reasoning-selection,unknown/descriptor-only,swallowtail-runtime; swallowtail-adapter-ollama,unknown/descriptor-only,unknown; no current runtime-public owner identified,descriptor-only; runtime omission semantics unknown,matrix-described route; no current public operation surface,session-start-only,descriptor-only,docs/guides/provider-solution-feature-matrix.csv,matrix-descriptor-only,No runtime-public projection identified; retain matrix descriptor only,No current public session input exposes reasoning selection for the attached Ollama session; retain the matrix descriptor only.
control,codex.app-server,interactive-session,control.reasoning-selection,CodexSessionProfileInput::new; SessionOptions::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-codex,bounded-enum,route-qualified Codex session reasoning,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-codex/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,codex.exec,structured-run,control.reasoning-selection,CodexExecProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-codex,bounded-enum,route-qualified Codex exec reasoning,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-codex/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,openai.realtime,realtime-media-session,control.reasoning-selection-session-start,OpenAiRealtimeSessionProfileInput::with_reasoning_mode; session.updated acknowledgement,swallowtail-runtime; swallowtail-adapter-openai,acknowledged-enum,route-qualified realtime reasoning values,optional; omission emits no requested reasoning change,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;pending;effective;rejected,crates/swallowtail-adapter-openai/src/prepared_realtime_profile/input.rs; crates/swallowtail-adapter-openai/src/realtime_protocol/server.rs,runtime-driver+wire-confirmation,Prepared session-start input plus session.updated acknowledgement; no cohesive projection,"The session.updated acknowledgement proves effective state for the session-start request only; no public post-open reasoning update operation is exposed, so this row does not claim active-session mutation or general mid-turn steering."
control,openai.background,structured-run,control.reasoning-selection,OpenAiBackgroundRunProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-openai,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-openai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,opencode.http,structured-run,control.reasoning-selection,OpenCodeRunProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-opencode,bounded-enum,route-qualified reasoning mode,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-opencode/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,opencode.http,interactive-session,control.reasoning-selection,unknown/descriptor-only,swallowtail-runtime; swallowtail-adapter-opencode,unknown/descriptor-only,unknown; no current runtime-public owner identified,descriptor-only; runtime omission semantics unknown,matrix-described route; no current public operation surface,session-start-only,descriptor-only,docs/guides/provider-solution-feature-matrix.csv,matrix-descriptor-only,No runtime-public projection identified; retain matrix descriptor only,No current public session input exposes reasoning selection for the OpenCode session; retain the matrix descriptor only.
control,xai.responses-websocket,structured-run,control.reasoning-selection,XaiRunProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-xai,bounded-enum,grok-4.5 or grok-4.6 qualified values,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-xai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,xai.responses-websocket,interactive-session,control.reasoning-selection,XaiSessionProfileInput::with_reasoning_mode,swallowtail-runtime; swallowtail-adapter-xai,bounded-enum,grok-4.5 or grok-4.6 qualified values,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-xai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,muse-code.headless,structured-run,control.reasoning-selection,MuseRunProfileInput::new (effort),swallowtail-runtime; swallowtail-adapter-muse,bounded-enum,none|minimal|low|medium|high|xhigh|ultra,optional unless the route constructor requires it; omission preserves route behavior; no Swallowtail default inferred,"exact route, model qualification, operation shape, and preparation version",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-muse/src/prepared/run.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Local acceptance proves prepared dispatch intent only; provider-effective reasoning requires the exact acknowledgement row where present.
control,kimi-platform.chat,structured-run,control.reasoning-selection,KimiPlatformInferenceAttemptInput::new,swallowtail-runtime; swallowtail-adapter-kimi-platform,required-enum,required route-qualified ReasoningMode,required; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi-platform/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,"No shared descriptor exposes this exact domain, omission, lifecycle, or provider-effective state."
control,bedrock.runtime,structured-run,control.maximum-output-tokens,BedrockRuntimeProfileInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-bedrock,bounded-integer,positive bounded integer,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-bedrock/src/prepared/runtime/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,anthropic.messages,structured-run,control.maximum-output-tokens,AnthropicInferenceAttemptInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-anthropic,bounded-integer,positive bounded integer,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-anthropic/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,deepseek.continuation,structured-run,control.maximum-output-tokens,DeepSeekRunProfileInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-deepseek,bounded-integer,positive route-qualified maximum output token count,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-deepseek/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,kimi-platform.chat,structured-run,control.maximum-output-tokens,KimiPlatformInferenceAttemptInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-kimi-platform,bounded-integer,required NonZeroU64 maximum output token count,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi-platform/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,ollama.attached,structured-run,control.maximum-output-tokens,OllamaInferenceAttemptInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-ollama,bounded-integer,required NonZeroU64 maximum output token count,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-ollama/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,llama-cpp.attached,structured-run,control.maximum-output-tokens,LlamaCppInferenceProfileInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-llama-cpp,bounded-integer,required positive maximum output token count,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-llama-cpp/src/prepared/attached/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,openai.realtime,realtime-media-session,control.maximum-output-tokens,OpenAiRealtimeSessionProfileInput::with_maximum_output_tokens,swallowtail-runtime; swallowtail-adapter-openai,bounded-integer,positive realtime output token bound,optional; provider route default remains unprojected,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-openai/src/prepared_realtime_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,openai.background,structured-run,control.maximum-output-tokens,OpenAiBackgroundRunProfileInput::new (maximum_output_tokens),swallowtail-runtime; swallowtail-adapter-openai,bounded-integer,required positive background-run output token bound,required by route preparation; no default inferred,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-openai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,xai.responses-websocket,structured-run,control.maximum-output-tokens,XaiRunProfileInput::with_maximum_output_tokens,swallowtail-runtime; swallowtail-adapter-xai,bounded-integer,1..=i32::MAX after exact model qualification,optional; provider route default remains unprojected,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-xai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,gemini.live,realtime-media-session,control.maximum-output-tokens,GeminiLiveSessionProfileInput::with_maximum_output_tokens,swallowtail-runtime; swallowtail-adapter-gemini,bounded-integer,positive live output token bound; exact upper domain not enumerated,optional; provider route default remains unprojected,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-gemini/src/prepared_live_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Output bound is a prepared request value; it is not a provider-effective acknowledgement or portable model limit.
control,codex.exec,structured-run,control.maximum-output-tokens,StructuredRunRequest::with_maximum_output_tokens; codex.exec route validation,swallowtail-runtime; swallowtail-adapter-codex,bounded-integer,generic positive maximum output token count; no codex.exec value admitted,must be omitted; every present value rejects as unsupported,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,descriptor-only,crates/swallowtail-runtime/src/roles/api/basic.rs; crates/swallowtail-adapter-codex/src/exec_validation.rs,runtime-public-type+route-rejection,Generic runtime input plus explicit adapter rejection; no prepared Codex Exec projection,The prepared facade cannot construct this control and the low-level route rejects it; withhold the row rather than publishing requested or prepared state.
control,antigravity.headless,structured-run,control.structured-output,AntigravityHeadlessRunProfileInput::with_structured_output,swallowtail-runtime; swallowtail-adapter-antigravity,structured-declaration,schema dialect and bounded schema document accepted by exact route,optional; omission leaves structured output unrequested,"exact route, model, operation shape, schema dialect, and provider enforcement posture",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-antigravity/src/prepared/run.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Schema descriptor support is not a guarantee of provider enforcement or a portable UI schema.
control,codex.exec,structured-run,control.structured-output,CodexExecProfileInput::with_structured_output,swallowtail-runtime; swallowtail-adapter-codex,structured-declaration,schema dialect and bounded schema document accepted by exact route,optional; omission leaves structured output unrequested,"exact route, model, operation shape, schema dialect, and provider enforcement posture",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-codex/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Schema descriptor support is not a guarantee of provider enforcement or a portable UI schema.
control,openai.background,structured-run,control.structured-output,OpenAiBackgroundRunProfileInput::with_structured_output,swallowtail-runtime; swallowtail-adapter-openai,structured-declaration,schema dialect and bounded schema document accepted by exact route,optional; omission leaves structured output unrequested,"exact route, model, operation shape, schema dialect, and provider enforcement posture",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-openai/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Schema descriptor support is not a guarantee of provider enforcement or a portable UI schema.
control,ollama.attached,structured-run,control.structured-output,OllamaInferenceAttemptInput::with_structured_output,swallowtail-runtime; swallowtail-adapter-ollama,structured-declaration,schema dialect and bounded schema document accepted by exact route,optional; omission leaves structured output unrequested,"exact route, model, operation shape, schema dialect, and provider enforcement posture",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-ollama/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Schema descriptor support is not a guarantee of provider enforcement or a portable UI schema.
control,opencode.http,structured-run,control.structured-output,OpenCodeRunProfileInput::with_structured_output,swallowtail-runtime; swallowtail-adapter-opencode,structured-declaration,schema dialect and bounded schema document accepted by exact route,optional; omission leaves structured output unrequested,"exact route, model, operation shape, schema dialect, and provider enforcement posture",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-opencode/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Schema descriptor support is not a guarantee of provider enforcement or a portable UI schema.
control,anthropic.messages,structured-run,control.attachments,AnthropicInferenceAttemptInput::with_attachments,swallowtail-runtime; swallowtail-adapter-anthropic,bounded-attachment,"route-qualified media types, bytes, and count",optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-anthropic/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,pi.rpc,structured-run,control.attachments,PiRunProfileInput::with_attachments,swallowtail-runtime; swallowtail-adapter-pi,bounded-attachment,PNG; max one; bounded bytes,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-pi/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,pi.rpc,interactive-session,control.attachments,PiSessionProfileInput::with_image_attachments,swallowtail-runtime; swallowtail-adapter-pi,bounded-attachment,PNG; max one; bounded bytes,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",per-turn,requested;prepared;effective-unobserved,crates/swallowtail-adapter-pi/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,pi.sdk-sidecar,interactive-session,control.attachments,PiSdkSidecarSessionPreparation::with_image_attachments,swallowtail-runtime; swallowtail-adapter-pi,bounded-attachment,PNG; max one; bounded bytes,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",per-turn,requested;prepared;effective-unobserved,crates/swallowtail-adapter-pi/src/sidecar/prepared.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,oh-my-pi.rpc,structured-run,control.attachments,OhMyPiRunProfileInput::with_attachments,swallowtail-runtime; swallowtail-adapter-oh-my-pi,bounded-attachment,PNG; max one; bounded bytes,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-oh-my-pi/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,oh-my-pi.rpc,interactive-session,control.attachments,OhMyPiSessionProfileInput::with_image_attachments,swallowtail-runtime; swallowtail-adapter-oh-my-pi,bounded-attachment,PNG; max one; bounded bytes,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",per-turn,requested;prepared;effective-unobserved,crates/swallowtail-adapter-oh-my-pi/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,codex.exec,structured-run,control.attachments,CodexExecProfileInput::with_attachments,swallowtail-runtime; swallowtail-adapter-codex,bounded-attachment,runtime AttachmentDescriptor media/count/bytes constraints,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-codex/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,opencode.http,structured-run,control.attachments,OpenCodeRunProfileInput::with_attachments,swallowtail-runtime; swallowtail-adapter-opencode,bounded-attachment,route-qualified media/count/byte bounds,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-opencode/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
